bookkeeping	category	child_dialect_count	child_family_count	child_language_count	description	family_pk	father_pk	hid	id	jsondata	latitude	level	longitude	macroareas	markup_description	name	newick	pk
FALSE	Spoken L1 Language	0	0	0				tud	tuxa1239	"{""links"": [{""url"": ""https://www.wikidata.org/entity/Q7857217"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Tux%C3%A1_language"", ""label"": null}], ""meds"": [[""114226"", ""wordlist_or_less"", 1978, 6, ""Robert E. Meader 1978""], [""33097"", ""wordlist_or_less"", 1955, 1, ""Loukotka, \u010cestm\u00edr 1955""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-8.953642	language	-38.2742287	South America		TuxÃ¡	'TuxÃ¡ [tuxa1239][tud]-l-':1	93
FALSE	Spoken L1 Language	0	0	0				umr	umbu1235	"{""links"": [{""url"": ""http://endangeredlanguages.com/lang/3424"", ""label"": ""Umbugarla""}, {""url"": ""https://collection.aiatsis.gov.au/austlang/language/n43"", ""label"": ""Mbukarla""}, {""url"": ""https://en.wikipedia.org/wiki/Umbugarla_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/umbu1235"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q2980392"", ""label"": null}], ""meds"": [[""120662"", ""grammar_sketch"", 1989, 110, ""Jennifer Davies 1989""], [""2530"", ""wordlist_or_less"", 1894, 2, ""Bassett-Smith, Peter W. 1894""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-12.9325	language	131.825	Australia		Umbugarla	'Umbugarla [umbu1235][umr]-l-':1	113
FALSE	Spoken L1 Language	0	0	0				ura	urar1246	"{""links"": [{""url"": ""http://crubadan.org/languages/ura"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/1960"", ""label"": ""Urarina""}, {""url"": ""https://en.wikipedia.org/wiki/Urarina_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/urar1246"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_urn"", ""label"": ""Urarina""}, {""url"": ""https://www.wikidata.org/entity/Q1579560"", ""label"": null}], ""meds"": [[""149356"", ""long_grammar"", 2006, 961, ""Knut Olawsky 2006""], [""150355"", ""grammar_sketch"", 1969, 77, ""Phyllis Manus and Ronald Manus 1969""], [""40303"", ""phonology_or_text"", 1967, 0, ""Manus, Phyllis and Manus, Phyllis 1967""], [""34227"", ""wordlist_or_less"", 1930, 6, ""G\u00fcnter Tessmann 1930""], [""94723"", ""wordlist_or_less"", 1905, 23, ""Raimondi, Antonio 1905""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-4.44006	language	-75.4211	South America		Urarina	'Urarina [urar1246][ura]-l-':1	104
FALSE	Spoken L1 Language	0	0	0				ulf	usku1243	"{""links"": [{""url"": ""http://endangeredlanguages.com/lang/2799"", ""label"": ""Afra""}, {""url"": ""https://www.wikidata.org/entity/Q4477735"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Usku_language"", ""label"": null}], ""meds"": [[""42038"", ""wordlist_or_less"", 1994, 4, ""Smits, Leo and Voorhoeve, C. L. 1994""], [""156670"", ""wordlist_or_less"", 1956, 4, ""Galis, Klaas Wilhelm 1956""], [""61622"", ""wordlist_or_less"", 1940, 10, ""Hoogland, J. 1940""], [""66115"", ""wordlist_or_less"", 1915, 2, ""W. K. H. Feuilleteau de Bruyn and J. V. L. Opperman and L. Doorman and J. Th. Stroeve 1915""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-3.63853	language	140.502	Papunesia		Usku	'Usku [usku1243][ulf]-l-':1	122
FALSE	Spoken L1 Language	0	0	0				vil	vile1241	"{""links"": [{""url"": ""http://endangeredlanguages.com/lang/1849"", ""label"": ""Vilela""}, {""url"": ""https://www.wikidata.org/entity/Q3409297"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Vilela_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/vile1241"", ""label"": null}], ""meds"": [[""110116"", ""grammar_sketch"", 1910, 94, ""A. de Llamas 1910""], [""13948"", ""phonology_or_text"", 1787, 3, ""Lorenzo Hervas 1787""], [""146197"", ""wordlist_or_less"", 1780, 15, ""Gilij, Filippo Salvadore 1780, 1781, 1782, 1784""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-27.4063	language	-58.9661	South America		Vilela	'Vilela [vile1241][vil]-l-':1	286
FALSE	Spoken L1 Language	1	0	0				wdj	wadj1254	"{""links"": [{""url"": ""http://endangeredlanguages.com/lang/3360"", ""label"": ""Batjamalh""}, {""url"": ""https://collection.aiatsis.gov.au/austlang/language/n31"", ""label"": ""Batjamalh""}, {""url"": ""https://en.wikipedia.org/wiki/Wadjiginy_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/wadj1254"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_bac"", ""label"": ""Bachamal""}, {""url"": ""https://wals.info/languoid/lect/wals_code_pun"", ""label"": ""Pungupungu""}, {""url"": ""https://www.wikidata.org/entity/Q7959489"", ""label"": null}], ""meds"": [[""119805"", ""grammar_sketch"", 1990, 224, ""Lysbeth J. Ford 1990""], [""2833"", ""grammar_sketch"", 1974, 10, ""Darrell T. Tryon 1974""], [""3721"", ""phonology_or_text"", 1970, 1, ""Tryon, D. T. 1970""], [""61511"", ""wordlist_or_less"", 1914, 30, ""Spencer, Baldwin 1914""], [""85862"", ""wordlist_or_less"", 1907, 8, ""Herbert Basedow 1907""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-12.8596	language	130.737	Australia		Wadjiginy	('Pungupungu [pung1239]':1)'Wadjiginy [wadj1254][wdj]-l-':1	51
FALSE	Spoken L1 Language	0	0	0				waq	wage1238	"{""links"": [{""url"": ""http://endangeredlanguages.com/lang/2576"", ""label"": ""Wagiman""}, {""url"": ""https://collection.aiatsis.gov.au/austlang/language/n27"", ""label"": ""Wagiman""}, {""url"": ""https://en.wikipedia.org/wiki/Wagiman_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/wage1238"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_wag"", ""label"": ""Wagiman""}, {""url"": ""https://www.wikidata.org/entity/Q3436843"", ""label"": null}], ""meds"": [[""59726"", ""long_grammar"", 1987, 389, ""Anthony R. Cook 1987""], [""78066"", ""grammar_sketch"", 1971, 11, ""Darrell T. Tryon 1971""], [""148903"", ""wordlist_or_less"", 1968, 1, ""Darrell T. Tryon 1968""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-13.8627	language	131.893	Australia		Wageman	'Wageman [wage1238][waq]-l-':1	47
FALSE	Spoken L1 Language	0	0	0				auc	waor1240	"{""links"": [{""url"": ""http://crubadan.org/languages/auc"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/2065"", ""label"": ""Waorani""}, {""url"": ""https://en.wikipedia.org/wiki/Waorani_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/waor1240"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_wao"", ""label"": ""Waorani""}, {""url"": ""https://www.wikidata.org/entity/Q758570"", ""label"": null}], ""meds"": [[""79585"", ""grammar"", 1979, 126, ""Peeke, M. Catherine 1979""], [""43958"", ""grammar_sketch"", 1968, 246, ""Peeke, M. Catherine 1968""], [""113075"", ""phonology_or_text"", 1959, 14, ""Saint, Rachel and Pike, Kenneth L. 1959""], [""150556"", ""wordlist_or_less"", 1949, 134, ""Blomberg, Rolf 1949""], [""34227"", ""wordlist_or_less"", 1930, 6, ""G\u00fcnter Tessmann 1930""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-1.12312	language	-76.683	South America		Waorani	'Waorani [waor1240][auc]-l-':1	44
FALSE	Spoken L1 Language	0	0	0				wba	wara1303	"{""links"": [{""url"": ""http://crubadan.org/languages/wba"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/1953"", ""label"": ""Warao""}, {""url"": ""https://en.wikipedia.org/wiki/Warao_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/wara1303"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_wra"", ""label"": ""Warao""}, {""url"": ""https://www.wikidata.org/entity/Q36946"", ""label"": null}], ""meds"": [[""58519"", ""long_grammar"", 1928, 445, ""de Olea, Bonifacio Mar\u00eda 1928""], [""55891"", ""grammar_sketch"", 1897, 11, ""Lucien Adam 1897""], [""27008"", ""wordlist_or_less"", 1847, 27, ""Schomburgk, Richard Moritz 1847, 1848, 1848""], [""32167"", ""wordlist_or_less"", 1789, 12, ""An\u00f3nimo 1928 [1789]""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	7.50851	language	-59.3528	South America		Warao	'Warao [wara1303][wba]-l-':1	327
FALSE	Spoken L1 Language	0	0	0				was	wash1253	"{""links"": [{""url"": ""http://endangeredlanguages.com/lang/1149"", ""label"": ""Washo""}, {""url"": ""https://www.wikidata.org/entity/Q34198"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Washo_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/wash1253"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_was"", ""label"": ""Washo""}], ""meds"": [[""104257"", ""long_grammar"", 1964, 701, ""Jacobsen, Jr., William H. 1964""], [""78788"", ""grammar_sketch"", 1907, 66, ""Kroeber, Alfred L. 1907""], [""48635"", ""wordlist_or_less"", 1906, 0, ""Kroeber, A. L. 1906-1907""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	38.8184	language	-119.64	North America		Washo	'Washo [wash1253][was]-l-':1	386
FALSE	Spoken L1 Language	0	0	0				wiu	wiru1244	"{""links"": [{""url"": ""http://crubadan.org/languages/wiu"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/5177"", ""label"": ""Wiru""}, {""url"": ""https://en.wikipedia.org/wiki/Wiru_language"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q8027044"", ""label"": null}], ""meds"": [[""12210"", ""grammar_sketch"", 1967, 138, ""Kerr, Harland B. 1967""], [""580664"", ""phonology_or_text"", 1964, 12, ""Kerr, Harland B. 1964""], [""133201"", ""wordlist_or_less"", 1963, 61, ""Harland Kerr and Marie Kerr and others 1963""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-6.35863	language	144.214	Papunesia		Wiru	'Wiru [wiru1244][wiu]-l-':1	397
FALSE	Spoken L1 Language	2	0	0				xoo	xuku1239	"{""links"": [{""url"": ""https://www.wikidata.org/entity/Q9096758"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Xukuru_language"", ""label"": null}], ""meds"": [[""95587"", ""wordlist_or_less"", 1962, 13, ""Lapenda, Geraldo Cal\u00e1bria 1962""], [""35998"", ""wordlist_or_less"", 1949, 1, ""\u010cestm\u00edr Loukotka 1949""], [""574921"", ""wordlist_or_less"", 1933, 3, ""M\u00e1rio Melo 1933-1935""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-8.6606156	language	-37.0869089	South America		XukurÃº	"('Paratio [para1322]':1,'Xucuru [xucu1234]':1)'XukurÃº [xuku1239][xoo]-l-':1"	267
FALSE	Spoken L1 Language	0	0	0				nce	yale1246	"{""links"": [{""url"": ""http://endangeredlanguages.com/lang/10682"", ""label"": ""Yal\u00eb""}, {""url"": ""https://www.wikidata.org/entity/Q2992915"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Yal%C3%AB_language"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_nag"", ""label"": ""Nagatman""}], ""meds"": [[""117172"", ""grammar_sketch"", 1987, 110, ""Campbell, Carl and Campbell, Jody 1987""], [""109325"", ""wordlist_or_less"", 1975, 1, ""Conrad, Robert J. and T. Wayne Dye 1975""], [""108516"", ""wordlist_or_less"", 1973, 1, ""Laycock, Donald C. 1973""], [""24303"", ""wordlist_or_less"", 1964, 1, ""Richard Loving and Jack Bass 1964""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-3.79762	language	141.566	Papunesia		Yale	'Yale [yale1246][nce]-l-':1	21
FALSE	Spoken L1 Language	8	0	0				yag	yama1264	"{""links"": [{""url"": ""http://endangeredlanguages.com/lang/1647"", ""label"": ""Yagan""}, {""url"": ""https://www.wikidata.org/entity/Q531826"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Yaghan_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/yama1264"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_yah"", ""label"": ""Yahgan""}], ""meds"": [[""57815"", ""grammar_sketch"", 1882, 168, ""Julius Platzmann 1882""], [""90095"", ""wordlist_or_less"", 1839, 3, ""Fitz-Roy, Robert 1839""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-55.2748	language	-68.2648	South America		YÃ¡mana	"('Central YÃ¡mana [cent2363]':1,'East YÃ¡mana [east2853]':1,'West YÃ¡mana [west2943]':1,(('Hatuwaia [hatu1248]':1,'Ufyargo [ufya1234]':1)'South YÃ¡mana [sout3330]':1,'Wollaston YÃ¡mana [woll1235]':1)'Wollaston-South YÃ¡mana [woll1234]':1)'YÃ¡mana [yama1264][yag]-l-':1"	147
FALSE	Spoken L1 Language	4	0	0				ynn	yana1271	"{""links"": [{""url"": ""https://www.wikidata.org/entity/Q56419"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Yana_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/yana1271"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_yan"", ""label"": ""Yana""}], ""meds"": [[""121149"", ""grammar_sketch"", 1960, 139, ""Edward Sapir and Morris Swadesh 1960""], [""570875"", ""grammar_sketch"", 1943, 60, ""Sapir, E., and L. Spier. 1943""], [""135285"", ""grammar_sketch"", 1922, 20, ""Edward Sapir 1922""], [""80995"", ""phonology_or_text"", 1918, 153, ""Sapir, Edward 1918""], [""7675"", ""phonology_or_text"", 1910, 235, ""Sapir, Edward and Dixon, Roland Burrage 1910""]], ""ethnologue_comment"": {""isohid"": ""ynn"", ""comment_type"": ""missing"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23""], ""comment"": ""Yana, an extinct Californian language isolate is missing from E16/E17/E18/E19/E20/E21/E22/E23 (**hh:hvb:Golla:California**, **hh:sd:SapirSwadesh:Yana**).""}, ""iso_retirement"": null}"	39.2769	language	-121.608	North America		Yana	"('Central Yana [cent2137]':1,'Northern Yana [nort2963]':1,'Southern Yana [sout2980]':1,'Yahi [yahi1243]':1)'Yana [yana1271][ynn]-l-':1"	121
FALSE	Spoken L1 Language	6	0	0				yle	yele1255	"{""links"": [{""url"": ""http://crubadan.org/languages/yle"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/10812"", ""label"": ""Yele""}, {""url"": ""https://en.wikipedia.org/wiki/Yele_language"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_yel"", ""label"": ""Yel\u00ee Dnye""}, {""url"": ""https://www.wikidata.org/entity/Q36942"", ""label"": null}], ""meds"": [[""16589"", ""grammar_sketch"", 1995, 118, ""James Henderson 1995""], [""82132"", ""grammar_sketch"", 1975, 18, ""James E. Henderson 1975""], [""141576"", ""phonology_or_text"", 1974, 12, ""McElhanon, Kenneth A. 1974""], [""320923"", ""wordlist_or_less"", 1895, 5, ""Anonymous, {} 1895""], [""309880"", ""wordlist_or_less"", 1892, 5, ""J. P. Thomson 1892""], [""74519"", ""wordlist_or_less"", 1890, 1, ""F. P. Winter 1890""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-11.3796	language	154.127	Papunesia		Yele	"('Abaletti [abal1238]':1,'Bou [bouu1238]':1,'Daminyu [dami1238]':1,'Jaru {Papua New Guinea} [jaru1255]':1,'Jinjo [jinj1238]':1,'Wulanga [wula1246]':1)'Yele [yele1255][yle]-l-':1"	268
FALSE	Spoken L1 Language	0	0	0				yra	yera1243	"{""links"": [{""url"": ""http://endangeredlanguages.com/lang/10602"", ""label"": ""Yerakai""}, {""url"": ""https://www.wikidata.org/entity/Q8052531"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Yerakai_language"", ""label"": null}], ""meds"": [[""575446"", ""wordlist_or_less"", 1991, 87, ""Newton, Douglas 1991""], [""108516"", ""wordlist_or_less"", 1973, 1, ""Laycock, Donald C. 1973""], [""551076"", ""wordlist_or_less"", 1971, 14, ""Newton, Douglas 1971""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-4.28828	language	142.947	Papunesia		Yerakai	'Yerakai [yera1243][yra]-l-':1	139
FALSE	Spoken L1 Language	0	0	0				yet	yetf1238	"{""links"": [{""url"": ""http://endangeredlanguages.com/lang/10579"", ""label"": ""Yetfa-Biksi""}, {""url"": ""https://www.wikidata.org/entity/Q8053020"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Biksi-Yetfa_language"", ""label"": null}], ""meds"": [[""98517"", ""wordlist_or_less"", 1972, 4, ""Don Laycock 1972""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-4.05884	language	140.653	Papunesia		Yetfa	'Yetfa [yetf1238][yet]-l-':1	64
FALSE	Spoken L1 Language	0	0	0				yuc	yuch1247	"{""links"": [{""url"": ""http://crubadan.org/languages/yuc"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/1002"", ""label"": ""Yuchi""}, {""url"": ""https://en.wikipedia.org/wiki/Yuchi_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/yuch1247"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_yuc"", ""label"": ""Yuchi""}, {""url"": ""https://www.wikidata.org/entity/Q34204"", ""label"": null}], ""meds"": [[""155888"", ""long_grammar"", 2001, 564, ""Linn, Mary Sarah 2001""], [""559776"", ""long_grammar"", 2000, 564, ""Linn, Mary Sarah 2000""], [""132986"", ""grammar"", 1933, 92, ""G\u00fcnter Wagner 1933-1938""], [""104303"", ""wordlist_or_less"", 1909, 177, ""Frank G. Speck 1909""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	35.75	language	-86.75	North America		Yuchi	'Yuchi [yuch1247][yuc]-l-':1	261
FALSE	Spoken L1 Language	2	0	0				yuz	yura1255	"{""links"": [{""url"": ""http://crubadan.org/languages/yuz"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/1634"", ""label"": ""Yuracar\u00e9""}, {""url"": ""https://en.wikipedia.org/wiki/Yuracar%C3%A9_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/yura1255"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_yrc"", ""label"": ""Yuracare""}, {""url"": ""https://www.wikidata.org/entity/Q2640646"", ""label"": null}], ""meds"": [[""17778"", ""long_grammar"", 2006, 372, ""Erik van Gijn 2006""], [""138733"", ""grammar_sketch"", 1991, 80, ""Ribera, Julio and Walter Rivero and Ascencio Rocha 1991""], [""70270"", ""grammar_sketch"", 1893, 61, ""Pedro de la Cueva 1893""], [""104642"", ""wordlist_or_less"", 1794, 16, ""Palau, Mercedes and Blanca Saiz 1989 [1794]""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-16.7479	language	-65.1224	South America		YuracarÃ©	"('Mansinyo [mans1263]':1,'Soloto [solo1241]':1)'YuracarÃ© [yura1255][yuz]-l-':1"	154
FALSE	Spoken L1 Language	0	0	0				NOCODE_Yurumangui	yuru1243	"{""links"": [{""url"": ""https://www.wikidata.org/entity/Q1281291"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Yurumangu%C3%AD_language"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_yrm"", ""label"": ""Yurimang\u00ed""}], ""meds"": [[""56760"", ""wordlist_or_less"", 1965, 51, ""Sergio El\u00edas Ortiz 1965""], [""155102"", ""wordlist_or_less"", 1942, 20, ""Paul Rivet 1942""]], ""ethnologue_comment"": {""isohid"": ""NOCODE_Yurumangui"", ""comment_type"": ""missing"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23""], ""comment"": ""Yurumangu\u00ed, a poorly attested extinct language isolate of Colombia, is missing from E16/E17/E18/E19/E20/E21/E22/E23 (**hh:ew:Arcila:Yurumangui**, **hh:hvw:Rivet:Yurumangi**, **hh:w:Ortiz:Yurumangui**).""}, ""iso_retirement"": null}"	3.436864	language	-76.522636	South America		YurumanguÃ_	'YurumanguÃ_ [yuru1243]-l-':1	406
FALSE	Spoken L1 Language	0	0	0				zun	zuni1245	"{""links"": [{""url"": ""http://crubadan.org/languages/zun"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/627"", ""label"": ""Zuni""}, {""url"": ""https://en.wikipedia.org/wiki/Zuni_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/zuni1245"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_zun"", ""label"": ""Zuni""}, {""url"": ""https://www.wikidata.org/entity/Q10188"", ""label"": null}], ""meds"": [[""144299"", ""grammar"", 1997, 289, ""Nichols, Lynn 1997""], [""25964"", ""grammar"", 1933, 130, ""Ruth L. Bunzel 1933-1938""], [""569571"", ""grammar_sketch"", 1932, 78, ""Bunzel, R. 1932""], [""570247"", ""phonology_or_text"", 1896, 127, ""Cushing, Frank 1896""], [""40212"", ""wordlist_or_less"", 1854, 6, ""Henry R. Schoolcraft 1854""], [""313255"", ""wordlist_or_less"", 1850, 2, ""J. H. Simpson 1850""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	35.0056	language	-108.782	North America		Zuni	'Zuni [zuni1245][zun]-l-':1	239
